feedback_id,app,title,text,topic,rating,timestamp,city_label,area_label,driver_id,trip_id,is_demo_spike
FB-01367,GreenSM,,rất hài lòng 🥰,Other,5,2026-05-03 20:07:30,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0415,TRIP-20260608-01367,FALSE
FB-01368,GreenSM,,sạch tiện nghi,Other,5,2026-05-03 18:15:34,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0415,TRIP-20260608-01368,FALSE
FB-01369,GreenSM,,quá chất lượng,Other,5,2026-05-03 14:48:04,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0076,TRIP-20260608-01369,FALSE
FB-01370,GreenSM,,raat linh hoạt,Other,5,2026-05-02 21:44:15,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0220,TRIP-20260608-01370,FALSE
FB-01371,GreenSM,,rất tiện và êm,Other,5,2026-05-01 12:05:02,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0325,TRIP-20260608-01371,FALSE
FB-01372,GreenSM,,tài xế vui vẻ,Driver Behavior,5,2026-06-03 8:13:12,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0079,TRIP-20260608-01372,FALSE
FB-01373,GreenSM,,quá tuyệt vời,Other,5,2026-06-02 23:51:03,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0015,TRIP-20260608-01373,FALSE
FB-01374,GreenSM,,tài xế vui vẽ,Driver Behavior,5,2026-05-30 18:49:57,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0184,TRIP-20260608-01374,FALSE
FB-01375,GreenSM,,app tuyệt vời,App Issue,5,2026-05-28 16:06:53,Đà Nẵng,"Sơn Trà, Đà Nẵng",DRV-DN-0415,TRIP-20260608-01375,FALSE
FB-01376,GreenSM,,rất tuyệt vời,Other,5,2026-05-21 6:48:02,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0217,TRIP-20260608-01376,FALSE
FB-01377,GreenSM,,rất tốt OK la,Other,5,2026-05-15 12:56:08,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0094,TRIP-20260608-01377,FALSE
FB-01378,GreenSM,,đi xe vui lắm,Other,5,2026-05-12 9:26:02,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0359,TRIP-20260608-01378,FALSE
FB-01379,GreenSM,,rất tốt 👍👍👍👍👍,Other,5,2026-05-09 22:21:04,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0339,TRIP-20260608-01379,FALSE
FB-01380,GreenSM,,wa tuyệt vời,Other,5,2026-06-07 7:44:35,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0247,TRIP-20260608-01380,FALSE
FB-01381,GreenSM,,Ok Ok Quá ok,Other,5,2026-06-05 20:55:53,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0208,TRIP-20260608-01381,FALSE
FB-01382,GreenSM,,rất hài lòng,Other,5,2026-06-03 8:41:33,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0176,TRIP-20260608-01382,FALSE
FB-01383,GreenSM,,Đi chuyển ok,Other,5,2026-06-02 13:08:04,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0265,TRIP-20260608-01383,FALSE
FB-01384,GreenSM,,ok tuyệt vời,Other,5,2026-05-31 0:01:12,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0372,TRIP-20260608-01384,FALSE
FB-01385,GreenSM,,okay 👍 5 sao,Other,5,2026-05-30 14:13:13,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0214,TRIP-20260608-01385,FALSE
FB-01386,GreenSM,,rat hai long,Other,5,2026-05-29 21:02:30,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0152,TRIP-20260608-01386,FALSE
FB-01387,GreenSM,,cảm thấy tốt,Other,5,2026-05-29 7:58:51,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0245,TRIP-20260608-01387,FALSE
FB-01388,GreenSM,,nhanh gọn lẹ,Other,5,2026-05-20 12:48:02,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0059,TRIP-20260608-01388,FALSE
FB-01389,GreenSM,,rất tiện lợi,Other,5,2026-05-20 11:31:49,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0260,TRIP-20260608-01389,FALSE
FB-01390,GreenSM,,app xịn mượt,App Issue,5,2026-05-15 10:34:54,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0209,TRIP-20260608-01390,FALSE
FB-01391,GreenSM,,Good Rất tốt,Other,5,2026-05-12 11:51:59,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0048,TRIP-20260608-01391,FALSE
FB-01392,GreenSM,,rất hay lòng,Other,5,2026-05-10 10:09:04,Hà Nội,"Long Biên, Hà Nội",DRV-HN-0123,TRIP-20260608-01392,FALSE
FB-01393,GreenSM,,Bình thường,Other,5,2026-06-06 8:01:32,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0122,TRIP-20260608-01393,FALSE
FB-01394,GreenSM,,khó sử dụng,Other,4,2026-06-04 19:25:11,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0155,TRIP-20260608-01394,FALSE
FB-01395,GreenSM,,Dịch vụ tốt,Other,5,2026-06-02 15:04:56,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0385,TRIP-20260608-01395,FALSE
FB-01396,GreenSM,,phục vụ tốt,Other,5,2026-06-02 9:17:42,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0110,TRIP-20260608-01396,FALSE
FB-01397,GreenSM,,phuc vụ tốt,Other,5,2026-05-16 21:41:42,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0157,TRIP-20260608-01397,FALSE
FB-01398,GreenSM,,dịch du tốt,Other,5,2026-05-15 6:20:12,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0148,TRIP-20260608-01398,FALSE
FB-01399,GreenSM,,ok hài lòng,Other,5,2026-05-13 18:04:23,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0230,TRIP-20260608-01399,FALSE
FB-01400,GreenSM,,hay quá hay,Other,5,2026-05-11 18:58:50,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0168,TRIP-20260608-01400,FALSE
FB-01401,GreenSM,,nhanh nhẹn,Other,5,2026-06-04 18:20:18,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0197,TRIP-20260608-01401,FALSE
FB-01402,GreenSM,,rất tốt OK,Other,5,2026-06-03 22:23:19,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0226,TRIP-20260608-01402,FALSE
FB-01403,GreenSM,,Chất lượng,Other,5,2026-06-03 6:39:32,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0374,TRIP-20260608-01403,FALSE
FB-01404,GreenSM,,Nhanh gọn.,Other,5,2026-06-02 20:08:51,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0332,TRIP-20260608-01404,FALSE
FB-01405,GreenSM,,tải lâu vc,Delay,5,2026-05-29 19:15:31,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0351,TRIP-20260608-01405,FALSE
FB-01406,GreenSM,,kết quả ok,Other,5,2026-05-29 17:48:05,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0419,TRIP-20260608-01406,FALSE
FB-01407,GreenSM,,app này rẻ,App Issue,4,2026-05-21 19:05:07,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0005,TRIP-20260608-01407,FALSE
FB-01408,GreenSM,,Tuyệt vời!,Other,5,2026-05-20 17:12:10,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0091,TRIP-20260608-01408,FALSE
FB-01409,GreenSM,,giá cực rẻ,Pricing,5,2026-05-18 12:43:52,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0136,TRIP-20260608-01409,FALSE
FB-01410,GreenSM,,Very good!,Other,5,2026-05-07 16:19:28,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0172,TRIP-20260608-01410,FALSE
FB-01411,GreenSM,,cũng cũng,Other,4,2026-05-06 21:51:56,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0186,TRIP-20260608-01411,FALSE
FB-01412,GreenSM,,dịch vụ ok,Other,5,2026-05-04 4:25:30,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",DRV-HCM-0201,TRIP-20260608-01412,FALSE
FB-01413,GreenSM,,app tốt 👍,App Issue,5,2026-06-05 17:11:17,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0386,TRIP-20260608-01413,FALSE
FB-01414,GreenSM,,rất thích,Other,5,2026-06-04 3:29:40,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0051,TRIP-20260608-01414,FALSE
FB-01415,GreenSM,,"chậm, lag",App Issue,3,2026-06-03 23:50:39,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0165,TRIP-20260608-01415,FALSE
FB-01416,GreenSM,,tuyệt vời,Other,5,2026-06-03 22:13:36,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",DRV-HCM-0375,TRIP-20260608-01416,FALSE
FB-01417,GreenSM,,OK rồi SM,Other,5,2026-06-02 14:23:59,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0260,TRIP-20260608-01417,FALSE
FB-01418,GreenSM,,quá tuyệt,Other,5,2026-05-31 8:31:16,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0109,TRIP-20260608-01418,FALSE
FB-01419,GreenSM,,tuyêt vơi,Other,5,2026-05-25 13:10:30,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0400,TRIP-20260608-01419,FALSE
FB-01420,GreenSM,,rất nhanh,Other,5,2026-05-22 10:18:31,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0261,TRIP-20260608-01420,FALSE
FB-01421,GreenSM,,tốt 5 sao,Other,5,2026-05-16 18:16:33,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0371,TRIP-20260608-01421,FALSE
FB-01422,GreenSM,,rất tuyệt,Other,5,2026-05-13 21:51:54,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0274,TRIP-20260608-01422,FALSE
FB-01423,GreenSM,,chuẩn VIP,Other,5,2026-05-09 20:59:00,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0012,TRIP-20260608-01423,FALSE
FB-01424,GreenSM,,ok lunnnn,Other,5,2026-05-09 17:58:41,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0151,TRIP-20260608-01424,FALSE
FB-01425,GreenSM,,thoải mái,Other,5,2026-05-08 19:44:29,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0347,TRIP-20260608-01425,FALSE
FB-01426,GreenSM,,quá tốt,Other,5,2026-05-08 14:48:29,Đà Nẵng,"Thanh Khê, Đà Nẵng",DRV-DN-0117,TRIP-20260608-01426,FALSE
FB-01427,GreenSM,,very good,Other,5,2026-05-07 10:49:50,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0331,TRIP-20260608-01427,FALSE
FB-01428,GreenSM,,vui tính,Other,5,2026-06-06 18:00:31,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0115,TRIP-20260608-01428,FALSE
FB-01429,GreenSM,,ô kê bạn,Other,5,2026-06-03 7:15:34,Đà Nẵng,"Sơn Trà, Đà Nẵng",DRV-DN-0223,TRIP-20260608-01429,FALSE
FB-01430,GreenSM,,cũng tốt,Other,5,2026-06-03 1:57:46,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0338,TRIP-20260608-01430,FALSE
FB-01431,GreenSM,,tam được,Other,3,2026-05-24 8:23:59,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0286,TRIP-20260608-01431,FALSE
FB-01432,GreenSM,,qua mượt,Other,5,2026-05-22 8:00:12,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0413,TRIP-20260608-01432,FALSE
FB-01433,GreenSM,,dễ bị đơ,Other,4,2026-05-21 13:36:03,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0385,TRIP-20260608-01433,FALSE
FB-01434,GreenSM,,tiệt vời,Other,5,2026-05-18 6:33:49,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0150,TRIP-20260608-01434,FALSE
FB-01435,GreenSM,,Giá tốt.,Pricing,5,2026-05-17 16:32:16,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0215,TRIP-20260608-01435,FALSE
FB-01436,GreenSM,,tiện lợi,Other,5,2026-05-16 16:04:49,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",DRV-HCM-0391,TRIP-20260608-01436,FALSE
FB-01437,GreenSM,,hài lòng,Other,5,2026-05-15 22:25:24,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0369,TRIP-20260608-01437,FALSE
FB-01438,GreenSM,,tốt nhất,Other,5,2026-05-10 5:01:55,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0382,TRIP-20260608-01438,FALSE
FB-01439,GreenSM,,xuất sắc,Other,5,2026-05-07 17:50:01,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0330,TRIP-20260608-01439,FALSE
FB-01440,GreenSM,,vậy cũng,Other,5,2026-05-02 20:52:30,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0282,TRIP-20260608-01440,FALSE
FB-01441,GreenSM,,rất tốt,Other,5,2026-06-07 7:33:39,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",DRV-DN-0418,TRIP-20260608-01441,FALSE
FB-01442,GreenSM,,10 điểm,Other,5,2026-06-06 21:35:08,Đà Nẵng,"Ngũ Hành Sơn, Đà Nẵng",DRV-DN-0155,TRIP-20260608-01442,FALSE
FB-01443,GreenSM,,cực tốt,Other,5,2026-06-01 16:28:58,Hà Nội,"Long Biên, Hà Nội",DRV-HN-0128,TRIP-20260608-01443,FALSE
FB-01444,GreenSM,,ô sờ kê,Other,5,2026-06-01 6:15:11,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0121,TRIP-20260608-01444,FALSE
FB-01445,GreenSM,,Good!!!,Other,5,2026-06-01 1:14:07,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0153,TRIP-20260608-01445,FALSE
FB-01446,GreenSM,,ok được,Other,5,2026-05-29 13:24:19,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0255,TRIP-20260608-01446,FALSE
FB-01447,GreenSM,,quá tốt,Other,5,2026-05-27 15:21:08,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0405,TRIP-20260608-01447,FALSE
FB-01448,GreenSM,,Quá hay,Other,5,2026-05-26 10:45:36,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0202,TRIP-20260608-01448,FALSE
FB-01449,GreenSM,,giá tốt,Pricing,5,2026-05-23 19:58:33,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0302,TRIP-20260608-01449,FALSE
FB-01450,GreenSM,,rat tot,Other,5,2026-05-21 23:22:46,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0193,TRIP-20260608-01450,FALSE
FB-01451,GreenSM,,tốt lắm,Other,5,2026-05-21 23:11:02,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0175,TRIP-20260608-01451,FALSE
FB-01452,GreenSM,,thử xem,Other,5,2026-05-21 18:07:23,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",DRV-HCM-0394,TRIP-20260608-01452,FALSE
FB-01453,GreenSM,,100diem,Other,5,2026-05-21 13:57:26,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0293,TRIP-20260608-01453,FALSE
FB-01454,GreenSM,,app tốt,App Issue,5,2026-05-20 14:26:07,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0031,TRIP-20260608-01454,FALSE
FB-01455,GreenSM,,Rất ok,Other,5,2026-05-18 10:55:59,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0384,TRIP-20260608-01455,FALSE
FB-01456,GreenSM,,tạm tạm,Other,4,2026-05-09 19:14:47,Hồ Chí Minh,"Quận 7, Hồ Chí Minh",DRV-HCM-0282,TRIP-20260608-01456,FALSE
FB-01457,GreenSM,,rất hay,Other,5,2026-05-07 19:34:14,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0030,TRIP-20260608-01457,FALSE
FB-01458,GreenSM,,rất OK,Other,5,2026-06-01 11:15:20,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0056,TRIP-20260608-01458,FALSE
FB-01459,GreenSM,,rât ok,Other,5,2026-05-31 20:48:23,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0254,TRIP-20260608-01459,FALSE
FB-01460,GreenSM,,ok lắm,Other,5,2026-05-31 5:41:22,Hà Nội,"Long Biên, Hà Nội",DRV-HN-0311,TRIP-20260608-01460,FALSE
FB-01461,GreenSM,,sẹt sẽ,Other,5,2026-05-31 1:03:57,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0113,TRIP-20260608-01461,FALSE
FB-01462,GreenSM,,ap tốt,Other,5,2026-05-28 7:00:41,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0297,TRIP-20260608-01462,FALSE
FB-01463,GreenSM,,ok tốt,Other,5,2026-05-26 20:49:58,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0225,TRIP-20260608-01463,FALSE
FB-01464,GreenSM,,cảm ơn,Other,5,2026-05-25 20:13:56,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0288,TRIP-20260608-01464,FALSE
FB-01465,GreenSM,,uy tín,Other,5,2026-05-23 23:03:59,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0188,TRIP-20260608-01465,FALSE
FB-01466,GreenSM,,quá OK,Other,5,2026-05-20 18:42:33,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0077,TRIP-20260608-01466,FALSE
FB-01467,GreenSM,,rất êm,Other,5,2026-05-19 21:38:15,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0302,TRIP-20260608-01467,FALSE
FB-01468,GreenSM,,cám ơn,Other,5,2026-05-19 20:28:40,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0227,TRIP-20260608-01468,FALSE
FB-01469,GreenSM,,xe đẹo,Other,5,2026-05-19 16:48:51,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0419,TRIP-20260608-01469,FALSE
FB-01470,GreenSM,,cx ok,Other,5,2026-05-29 15:10:46,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0049,TRIP-20260608-01470,FALSE
FB-01471,GreenSM,,totos,Other,5,2026-05-28 20:37:48,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0349,TRIP-20260608-01471,FALSE
FB-01472,GreenSM,,xe êm,Other,5,2026-05-26 5:14:42,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0227,TRIP-20260608-01472,FALSE
FB-01473,GreenSM,,tốt 👍,Other,5,2026-05-15 20:28:23,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0185,TRIP-20260608-01473,FALSE
FB-01474,GreenSM,,áp ok,Other,5,2026-05-12 12:34:10,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0192,TRIP-20260608-01474,FALSE
FB-01475,GreenSM,,Good,Other,5,2026-06-01 12:32:26,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0196,TRIP-20260608-01475,FALSE
FB-01476,GreenSM,,mà r,Other,4,2026-05-30 13:20:27,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0392,TRIP-20260608-01476,FALSE
FB-01477,GreenSM,,tốt,Other,5,2026-05-29 14:29:16,Hà Nội,"Long Biên, Hà Nội",DRV-HN-0033,TRIP-20260608-01477,FALSE
FB-01478,GreenSM,,hihi,Other,5,2026-05-27 11:53:12,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0327,TRIP-20260608-01478,FALSE
FB-01479,GreenSM,,ok 👌,Other,5,2026-05-26 15:18:18,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0042,TRIP-20260608-01479,FALSE
FB-01480,GreenSM,,ngon,Other,5,2026-05-25 7:07:21,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0377,TRIP-20260608-01480,FALSE
FB-01481,GreenSM,,ok 👍,Other,5,2026-05-21 11:44:48,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0016,TRIP-20260608-01481,FALSE
FB-01482,GreenSM,,o kê,Other,4,2026-05-19 7:26:39,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0338,TRIP-20260608-01482,FALSE
FB-01483,GreenSM,,👍👍👍👍,Other,5,2026-05-17 7:28:35,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0246,TRIP-20260608-01483,FALSE
FB-01484,GreenSM,,okay,Other,5,2026-05-12 18:02:08,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0258,TRIP-20260608-01484,FALSE
FB-01485,GreenSM,,tốt.,Other,5,2026-05-09 13:54:34,Hà Nội,"Đống Đa, Hà Nội",DRV-HN-0332,TRIP-20260608-01485,FALSE
FB-01486,GreenSM,,tốt,Other,5,2026-06-06 17:48:59,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0056,TRIP-20260608-01486,FALSE
FB-01487,GreenSM,,oki,Other,5,2026-06-03 14:21:44,Đà Nẵng,"Hải Châu, Đà Nẵng",DRV-DN-0038,TRIP-20260608-01487,FALSE
FB-01488,GreenSM,,oke,Other,5,2026-06-02 7:57:19,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0378,TRIP-20260608-01488,FALSE
FB-01489,GreenSM,,ok.,Other,5,2026-06-01 15:49:38,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0155,TRIP-20260608-01489,FALSE
FB-01490,GreenSM,,tot,Other,5,2026-05-28 21:32:20,Hà Nội,"Tây Hồ, Hà Nội",DRV-HN-0292,TRIP-20260608-01490,FALSE
FB-01491,GreenSM,,hay,Other,5,2026-05-23 8:36:54,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0319,TRIP-20260608-01491,FALSE
FB-01492,GreenSM,,tôt,Other,5,2026-05-19 23:24:19,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0274,TRIP-20260608-01492,FALSE
FB-01493,GreenSM,,mắc,Other,3,2026-05-12 19:42:25,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0164,TRIP-20260608-01493,FALSE
FB-01494,GreenSM,,huh,Other,5,2026-05-10 0:34:34,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0316,TRIP-20260608-01494,FALSE
FB-01495,GreenSM,,xịn,Other,5,2026-05-08 10:15:44,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",DRV-HCM-0319,TRIP-20260608-01495,FALSE
FB-01496,GreenSM,,ok,Other,5,2026-06-06 21:57:11,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0267,TRIP-20260608-01496,FALSE
FB-01497,GreenSM,,đc,Other,4,2026-06-06 16:14:02,Hồ Chí Minh,"Quận 1, Hồ Chí Minh",DRV-HCM-0102,TRIP-20260608-01497,FALSE
FB-01498,GreenSM,,ik,Other,5,2026-06-01 18:18:53,Hà Nội,"Hoàn Kiếm, Hà Nội",DRV-HN-0216,TRIP-20260608-01498,FALSE
FB-01499,GreenSM,,ổn,Other,5,2026-05-27 17:26:35,Hồ Chí Minh,"Bình Thạnh, Hồ Chí Minh",DRV-HCM-0092,TRIP-20260608-01499,FALSE
FB-01500,GreenSM,,rẻ,Other,5,2026-05-26 6:11:49,Hà Nội,"Hà Đông, Hà Nội",DRV-HN-0353,TRIP-20260608-01500,FALSE
FB-01501,GreenSM,,👌,Other,5,2026-05-10 21:06:27,Hà Nội,"Cầu Giấy, Hà Nội",DRV-HN-0161,TRIP-20260608-01501,FALSE
FB-01502,GreenSM,,👍,Other,5,2026-05-09 17:34:56,Hồ Chí Minh,"Thủ Đức, Hồ Chí Minh",DRV-HCM-0372,TRIP-20260608-01502,FALSE
FB-01503,Grab,Thái Độ của Tài xế (Khách Không Đồng Ý CHARGE THÊM TIỀN),"Thái Độ của Tài xế (Khách Không Đồng Ý CHARGE THÊM TIỀN). Hôm nay tôi đặt xe 4 chỗ, tôi nghĩ tôi đi gần và lúc đó tôi cũng không nghĩ gì nhiều, vì hôm nay các cháu nghỉ hè đến nhà chơi ...( chúng tôi có 2 người lớn và 3 trẻ nhỏ, lớp 1,3,) nhiều khi tôi đi 2 người tôi vẫn đặt xe 6 chỗ Xe đến...tài xế không cho lên xe vì nói tôi đi đến 5 người..vì trẻ em cũng tập Tai Xẽ ng ờh lư vàytới nói ch chi c (,ta lấy hi miên, tôn gôikhông đồng ý ..tôi kêu như vậy hủỷ chuyến đi Và tài xế chửi tôôi (....) Tôi buồn Hãng xe này còn đáng để tôi sử dụng tiếp tục? ( tôi đã sử dụng hãng xe này trong cuộc sống hằng ngày của tôi trong lúc tôi cần)",Driver Behavior,1,2026-05-29T07:46:36-07:00,Hồ Chí Minh,"Tân Bình, Hồ Chí Minh",DRV-HCM-0236,TRIP-20260608-01503,FALSE
FB-01504,Grab,xem thường khách hàng,"xem thường khách hàng. Tôi đặt một đơn grab vào 15:02, app nhận đơn và báo 15:55 - 16:00 tôi sẽ nhận được món, nhưng đến 15:55 thay vì nhận món thì grab lại huỷ món tôi vs lý do ko có tài xế. cái quan trọng ở đây, nếu k có tài xế thì chỉ nên bắt tôi đợi 10-15phut, app bắt tôi đợi 1 tiếng r huỷ r báo tôi đặt đơn mới. nếu hôm nay tôi k nghỉ ở nhà mà có công việc cần ăn để đi thì sao, và bạn k đặt vào hoàn cảnh và cảm nhận của khách, tôi đang rất đói bụng và giữa các app khác tôi chọn bạn nhưng bạn lại xử lý dịch vụ như vậy, bên cskh cũng k có 1 phương án tối ưu về đơn hàng của tôi mà bắt tôi đợi thêm thời gian để shipper giao, chỉ xin lỗ là xong rồi sao ?",Driver Behavior,1,2026-05-29T02:26:14-07:00,Hồ Chí Minh,"Gò Vấp, Hồ Chí Minh",DRV-HCM-0232,TRIP-20260608-01504,FALSE
